speech_id,date,claim_id,claim,canonical_claim,land_relevance,delegitimization,environmental_repertoire,macro,meso,micro,considered
4689D38289,2004-10-29,4689D38289_66,"Muitos cientistas estão na Amazônia, sem falar nos que já passaram por lá, sem que os órgãos de segurança pública e os governos fizessem qualquer monitoramento.",O Estado Brasileiro falha em monitorar atividades de atores ambientais em territórios específicos.,Sim,,Sim,,,,
4689D38289,2004-10-29,4689D38289_67,O grave problema das demarcações de áreas indígenas e do roubo de riquezas na nossa Amazônia é conhecido.,O Estado Brasileiro falha em proteger áreas indígenas e riquezas na Amazônia.,Sim,,Sim,,,,
4689D38289,2004-10-29,4689D38289_69,Nossa juventude acadêmica e os cientistas devem ter condições de pesquisar a Amazônia.,O Estado Brasileiro deve garantir condições para que a juventude acadêmica e os cientistas pesquisem a Amazônia.,Sim,,Sim,,,,
4689D38289,2004-10-29,4689D38289_70,Não podemos deixar aquele espaço [Amazônia] para estrangeiros.,Atores estrangeiros não devem ter controle sobre o território amazônico.,Sim,,Sim,,,,
4689D38289,2004-10-29,4689D38289_71,Devemos tornar verdadeiramente a Amazônia objeto de interesse nacional para que todo o País possa usufruir de suas riquezas.,O Estado Brasileiro deve priorizar o interesse nacional sobre as riquezas territoriais para benefício de toda a população.,Sim,,Sim,,,,
4689D38289,2004-10-29,4689D38289_72,"Levam para fora nossas riquezas, produzem remédios e o povo brasileiro paga os royalties, mas não pagam 1 centavo pelo conhecimento e pela riqueza que levaram do País.",Atores estrangeiros retiram riquezas do país sem compensação pelo conhecimento e riqueza extraídos.,,,,,,,
4689D38289,2004-10-29,4689D38289_73,"O Governo deve dar maior valor à Amazônia, a suas riquezas e, principalmente, ao seu povo.",O Estado Brasileiro deve valorizar a Amazônia e seu povo.,Sim,,Sim,,,,
4689D38289,2004-10-29,4689D38289_74,"Trazer esta e tantas outras discussões ao Congresso Nacional é dever urgente de cidadania e de proteção a quem trabalha e investe, reduzindo, assim, um dos inúmeros conflitos sociais por que nosso País passa.","A discussão de questões territoriais e ambientais no parlamento é essencial para a proteção de trabalhadores e investidores, e para a redução de conflitos sociais.",Sim,,,,,,
4689D38289,2004-10-29,4689D38289_17,"A necessidade de limitar as demarcações de terras indígenas ao atendimento de outros interesses de toda a sociedade, que não apenas a garantia de reservas territoriais aos índios, já começa a ficar mais forte.",A limitação da demarcação de terras indígenas ao atendimento de interesses sociais gerais é uma necessidade crescente.,Sim,Sim,,,,,
4689D38289,2004-10-29,4689D38289_23,"O fato de a FUNAI ter o poder determinativo sobre a decisão é, no mínimo, uma distorção.",O poder determinativo de órgãos estatais sobre decisões territoriais é uma distorção.,Sim,Sim,,,,,
4689D38289,2004-10-29,4689D38289_27,Os indígenas [na área Raposa Serra do Sol] vêm desafiando a ordem judicial e ameaçam colocar mais de 2 mil índios naquela área.,Movimentos indígenas desafiam ordem judicial e ameaçam expandir ocupação territorial.,Sim,Sim,,,,,
4689D38289,2004-10-29,4689D38289_37,A criação de uma reserva indígena naquele local [onde há riqueza mineral] é uma forma de bloquear a exploração dessas riquezas.,A criação de reservas indígenas bloqueia a exploração de riquezas minerais.,Sim,Sim,,,,"A criação de reservas e instituições é vista como irrealista, desordenada ou prejudicial.",
4689D38289,2004-10-29,4689D38289_43,"O problema social é mais grave e extenso do que apenas uma demarcação de terras sagradas aos índios, de enorme extensão.",A questão social é mais grave e extensa do que a demarcação de terras a grupos indígenas.,Sim,Sim,,,,,
4689D38289,2004-10-29,4689D38289_44,"É deixar pessoas ao desalento, que produziram e ocuparam pacificamente, ao longo da história, tais terras!",O Estado Brasileiro desampara pessoas que produziram e ocuparam pacificamente terras ao longo da história.,Sim,Sim,,,,,
4689D38289,2004-10-29,4689D38289_45,Nada adianta indenizar famílias desalojadas.,O Estado Brasileiro não deve indenizar famílias desalojadas.,Sim,Sim,,,,,
4689D38289,2004-10-29,4689D38289_46,A indenização de famílias desalojadas vai criar conflitos sociais nas periferias das cidades.,O Estado Brasileiro deve evitar a indenização de famílias desalojadas para prevenir conflitos sociais.,Sim,Sim,,,,,
4689D38289,2004-10-29,4689D38289_49,Um Município inteiro [Uiramutã] vai desaparecer [devido a problemas de demarcação].,Ações estatais levam ao desaparecimento de territórios.,Sim,Sim,,,,,
4689D38289,2004-10-29,4689D38289_58,"Mais do que apenas preservar poucos e interessados índios, as demarcações de terras indígenas podem abrigar outros interesses.",A demarcação de terras indígenas abriga outros interesses além da preservação de indígenas.,Sim,Sim,,,,,
4689D38289,2004-10-29,4689D38289_63,"ONGs demarcam nossos territórios, mapeiam, pressionam os governos com seus lobbies pró-demarcação etc.",ONGs atuam para demarcar territórios e pressionar governos.,Sim,Sim,,,,,
4689D38289,2004-10-29,4689D38289_35,"Não podemos simplesmente deixar essa decisão na mão de um estatuto antropológico fajuto, que pode causar graves problemas sociais, sem contar o interesse de organismos internacionais pelas riquezas minerais existentes na Amazônia.",O Estado Brasileiro deve desautorizar a aplicação de normas baseadas em estudos antropológicos que podem gerar problemas sociais e atender a interesses estrangeiros sobre riquezas minerais.,Sim,Sim,Sim,,,,
4689D38289,2004-10-29,4689D38289_38,"A grande estratégia das ONGs e de governos estrangeiros é criar reservas na Amazônia, a fim de engessar o território nacional, não para fazer justiça com as minorias.","ONGs e governos estrangeiros buscam criar reservas na Amazônia para engessar o território nacional, e não para promover justiça social.",Sim,Sim,Sim,,,,
7951D39338,2007-09-13,7951D39338_1,O poder público deve compenetrar-se de que é seu dever elementar assistir às fontes de produção.,O Estado Brasileiro deve assistir às fontes de produção.,,,,,,,
7951D39338,2007-09-13,7951D39338_2,Não se pode baratear a vida sem aumentar a produção.,A vida é barateada quando a produção não é aumentada.,,,,,,,
7951D39338,2007-09-13,7951D39338_3,Não se pode aumentar a produção sem amparar o produtor.,O Estado Brasileiro deve amparar o produtor para aumentar a produção.,,,,,,"O Estado deve intervir ativamente para solucionar questões sociais, ambientais e econômicas.",
7951D39338,2007-09-13,7951D39338_5,O agronegócio é uma atividade extremamente importante para o nosso País.,O agronegócio é uma atividade importante para o país.,,,,,,,
7951D39338,2007-09-13,7951D39338_6,O agronegócio representa 27% do PIB do País.,O agronegócio é um setor econômico relevante para o país.,Sim,,,,,O setor produtivo é economicamente relevante e se articula com o Poder Público.,
7951D39338,2007-09-13,7951D39338_7,O agronegócio é responsável por aproximadamente 40% dos empregos.,O agronegócio é uma fonte significativa de empregos.,,,,,,,
7951D39338,2007-09-13,7951D39338_8,"Dos quase 80 milhões de trabalhadores brasileiros, aproximadamente 40% estão no agronegócio.",O agronegócio emprega uma parcela significativa da força de trabalho brasileira.,Sim,,,,,,
7951D39338,2007-09-13,7951D39338_9,"A balança comercial brasileira teve um superávit de praticamente 50 bilhões de dólares no ano passado, sendo que o agronegócio foi responsável por 43 bilhões de dólares.",O agronegócio contribui significativamente para a balança comercial do país.,Sim,,,,,,
7951D39338,2007-09-13,7951D39338_10,Temos de fazer de tudo para prestigiar os produtores e apoiá-los no que precisam.,O Estado Brasileiro deve apoiar os produtores.,Sim,,,,,,
7951D39338,2007-09-13,7951D39338_11,Os produtores rurais brasileiros trabalharam para que o segmento alcançasse este grau de importância.,Produtores rurais brasileiros são responsáveis pela importância de seu segmento.,,,,,,,
7951D39338,2007-09-13,7951D39338_12,Eles têm-se especializado e mostrado ao mundo competência e competitividade.,Movimentos da luta pela terra demonstram competência e competitividade.,,,,,,,
7951D39338,2007-09-13,7951D39338_13,A agricultura empresarial é muito forte.,A agricultura empresarial é forte.,Sim,,,,,,
7951D39338,2007-09-13,7951D39338_15,O sucesso do agronegócio brasileiro precisa ser comemorado.,O sucesso do agronegócio é positivo.,Sim,,,,,,
7951D39338,2007-09-13,7951D39338_16,O setor do agronegócio tem enfrentado dificuldades.,O setor do agronegócio enfrenta dificuldades.,Sim,,,,,,
7951D39338,2007-09-13,7951D39338_17,"O avanço na safra de grãos se deve ao trabalho realizado pela Comissão de Agricultura, entidades de classe e o Governo Federal.",O avanço na produção agrícola é resultado da ação de entidades representativas e do governo.,,,,,,,
7951D39338,2007-09-13,7951D39338_18,Conseguimos reverter a situação ruim em que se encontrava a produção primária e gerar renda para o setor.,O Estado Brasileiro melhorou a produção primária e a geração de renda.,,,,,,,
7951D39338,2007-09-13,7951D39338_20,O endividamento rural e a renegociação das dívidas são questões que precisam ser discutidas.,O Estado Brasileiro deve discutir o endividamento rural e a renegociação das dívidas.,Sim,,,,,,
7951D39338,2007-09-13,7951D39338_23,"Os produtores de milho do Brasil perderam 5,9 bilhões de reais nos anos de 2005 e 2006.",Produtores agrícolas sofrem perdas financeiras significativas devido a fatores climáticos.,,,,,,,
7951D39338,2007-09-13,7951D39338_24,"Os produtores de soja do Brasil perderam 25 bilhões de reais em 2005 e 2006, se compararmos a receita que obtiveram em 2004.",Produtores agrícolas sofrem perdas financeiras significativas devido a flutuações de mercado.,,,,,,,
7951D39338,2007-09-13,7951D39338_26,Essa transferência de renda foi feita ao consumidor brasileiro.,O Estado Brasileiro realizou transferência de renda para o consumidor brasileiro.,,,,,,,
7951D39338,2007-09-13,7951D39338_27,"O Presidente Lula teve a felicidade de contar, durante o período eleitoral, com essas benesses dos agricultores brasileiros, pois eles que transferiram renda para o consumidor brasileiro.",Agricultores brasileiros transferiram renda para o consumidor brasileiro.,Sim,,,,,,
7951D39338,2007-09-13,7951D39338_28,Os serviços de comunicação aumentaram em 661% durante o Plano Real.,O Estado Brasileiro promoveu o desenvolvimento econômico.,,,,,,,
7951D39338,2007-09-13,7951D39338_29,Os combustíveis aumentaram em 634% durante o Plano Real.,O aumento de preços de combustíveis é associado a um plano econômico específico.,,,,,,,
7951D39338,2007-09-13,7951D39338_30,Os aluguéis aumentaram em 477% durante o Plano Real.,O Estado Brasileiro é responsável por um aumento significativo nos aluguéis.,,,,,,,
7951D39338,2007-09-13,7951D39338_31,O transporte público aumentou em 442% durante o Plano Real.,O Estado Brasileiro promoveu o desenvolvimento do transporte público.,,,,,,"O argumento centraliza-se na desqualificação moral de agentes e instituições públicas por desvio de função, abuso e má gestão de recursos.",
7951D39338,2007-09-13,7951D39338_32,A energia elétrica aumentou em 393% durante o Plano Real.,O custo da energia elétrica aumentou significativamente.,,,,,,,
7951D39338,2007-09-13,7951D39338_33,Os planos de saúde aumentaram em 321% durante o Plano Real.,O aumento de preços de planos de saúde é associado a um período específico de política econômica.,,,,,,,
7951D39338,2007-09-13,7951D39338_34,O leite e seus derivados aumentaram em 180% durante o Plano Real.,O aumento de preços de produtos lácteos é associado a um plano econômico específico.,,,,,,,
7951D39338,2007-09-13,7951D39338_36,Carnes aumentaram em 155% durante o Plano Real.,Aumento de preços de alimentos é associado a políticas econômicas.,,,,,,,
